Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,Hilton Garden Inn - Downtown Ithaca - Tesla Destination,130 E Seneca St,,Ithaca,NY,14850,,877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.440502,-76.497331,07/01/2024,114958,2025-02-12 00:16:32,P,,,10/31/2017,TESLA
ELEC,STATION 1 SCRIBNERS,13 Scribner Hollow Rd,Behind lodge,Hunter,NY,12442,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.203996,-74.196529,06/26/2025,162331,2025-06-26 01:05:55,,,,06/12/2020,J1772
ELEC,Healey Ford - Goshen,2528 Rte 17M,,Goshen,NY,10924,,1-888-717-4544,E,,Public,24 hours daily,,,1,6,,CHARGESMART_EV,https://chargesmartev.com,GPS,41.398466,-74.357996,06/26/2025,347378,2025-06-26 02:57:19,,,,06/04/2024,J1772 J1772COMBO
ELEC,iPark - Paradise Garage,62-60 99th Street,,Rego Park,NY,11374,,888-998-2546,E,,Public,24 hours daily,,,2,,,Blink Network,https://blinkcharging.com,GPS,40.733347,-73.858012,06/26/2025,255093,2025-06-26 00:02:40,,,,12/14/2022,J1772
ELEC,The Wood Golf,7430 Canton Street Rd,,Baldwinsville,NY,13027,,1-833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,43.130590,-76.337060,06/26/2025,189539,2025-06-26 02:48:37,,,,03/31/2021,J1772
ELEC,PICOTTE 12 CORPORATE 4,12 Corporate Woods Blvd,,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.685710,-73.766490,06/25/2025,166798,2025-06-25 01:33:32,,,,09/11/2020,J1772
ELEC,159 Remsen St,159 Remsen St,,Cohoes,NY,12047,,1-833-611-5965,E,,Public,24 hours daily,,,2,,,VIALYNK,https://www.lynkwell.com,GPS,42.772430,-73.700840,06/26/2025,252713,2025-06-26 02:49:10,,,,11/30/2022,J1772
ELEC,SUNY Sullivan,112 College Rd,,Loch Sheldrake,NY,12759,,1-833-611-5965,E,,Public,24 hours daily,,,8,,,VIALYNK,https://www.lynkwell.com,GPS,41.772800,-74.666960,06/26/2025,223296,2025-06-26 02:49:11,,,,05/27/2022,J1772
ELEC,The Residences of Fox Meadow,457 Dutch Meadows Ln,,Glenville,NY,12302,,1-833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,42.839820,-73.945730,06/26/2025,324878,2025-06-26 02:49:11,,,,03/10/2023,J1772
ELEC,AMCR CASINO 1.2,873 State Route 37,Side of the casino near comfort inn,Akwesasne,NY,13655,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,44.971275,-74.643180,06/25/2025,167256,2025-06-25 01:34:38,,,,10/03/2020,J1772
ELEC,Holiday Inn Express Painted Post - Corning Area - Tesla Destination,9775 Victory Hwy,,Painted Post,NY,14870,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,42.172349,-77.106386,07/01/2024,115208,2025-02-12 00:16:32,P,,,10/04/2017,J1772 TESLA
ELEC,Chenango Commons,1 Kattelville Rd,,Binghamton,NY,13901,,1-888-717-4544,E,,Public,24 hours daily,,,8,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.167492,-75.872619,06/26/2025,333839,2025-06-26 02:56:59,,,,05/10/2023,J1772
ELEC,MUNI PARKIN LOT VILLAGE GENESEO,5 Chestnut St,Municipal Lot,Geneseo,NY,14454,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.795196,-77.816084,06/26/2025,162362,2025-06-26 01:04:39,,,,06/12/2020,J1772
ELEC,iPark 200 West Garage Corp. - Tesla Destination,220 W 26th St,,New York,NY,10001,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.746304,-73.995064,07/01/2024,115055,2025-02-12 00:16:32,P,,,11/02/2017,J1772 TESLA
ELEC,550 Prospect Place,550 Prospect Place,,Brooklyn,NY,11238,,888-998-2546,E,,Public,24 hours daily,,,7,,,Blink Network,https://blinkcharging.com,GPS,40.675159,-73.958501,06/26/2025,257489,2025-06-26 00:17:39,,,,08/01/2022,J1772
ELEC,LKT WEST 1,575 Boices Ln,West Entrance,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.968086,-74.003908,06/25/2025,235441,2025-06-25 02:06:04,,,,10/29/2022,J1772
ELEC,East 71st Parking - Basement,135 E 71st St,,New York,NY,10021,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,10,,,EVOKE,https://evokesystems.com,GPS,40.770094,-73.962964,10/11/2024,356920,2025-02-12 00:16:32,P,,,12/18/2022,J1772
ELEC,NATIONAL GRID JEFFERSON 2,1220 Coffeen street,C LOT,Watertown,NY,13601,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.992677,-75.932725,06/26/2025,180124,2025-06-26 01:09:37,,,,01/27/2021,J1772
ELEC,IPark 255 Schermerhorn - Tesla Destination,255 Schermerhorn St,,Brooklyn,NY,11217,,877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.687913,-73.983039,07/01/2024,150582,2025-02-12 00:16:32,P,,,03/31/2019,TESLA
ELEC,Holiday Inn Express Buffalo NE - Lockport,6900 S Transit Rd,,Lockport,NY,14094,,1-888-717-4544,E,,Public,24 hours daily,,,10,,,CHARGESMART_EV,https://chargesmartev.com,GPS,43.092049,-78.697359,06/26/2025,384407,2025-06-26 02:57:44,,,,02/14/2025,J1772
ELEC,Saratoga National Bank,171 S Broadway,,Saratoga Springs,NY,12866,,1-833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,43.072110,-73.788410,06/26/2025,236646,2025-06-26 02:48:04,,,,10/28/2022,J1772
ELEC,Rivertowns Square - Tesla Supercharger,47-55  Hamilton Street,,Dobbs Ferry,NY,10522,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,41.003806,-73.856252,07/01/2024,227383,2025-02-12 00:16:32,P,,,09/02/2022,TESLA
ELEC,HOTEL LOCATION MTFRM 2 RIGHT,1299 NY-332,North end of Microtel,Farmington,NY,14425,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.972976,-77.352115,06/25/2025,240964,2025-06-25 02:08:18,,,,01/06/2023,J1772
ELEC,Madison Towers,60 Presidential Plaza,,Syracuse,NY,13202,,1-833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,43.046010,-76.143340,06/26/2025,357187,2025-06-26 02:50:16,,,,09/27/2024,J1772
ELEC,BASIL TOYOTA CPF50 1,6157 S Transit Rd,,Lockport,NY,14094,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.123736,-78.694382,06/25/2025,325276,2025-06-25 02:02:25,,,,01/12/2024,J1772
ELEC,ROCHESTER NY PORT OF ROCH 2,1000 N River St,Island in front of Bill Grays,Rochester,NY,14612,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.256393,-77.606857,06/26/2025,171697,2025-06-26 01:19:53,,,,01/27/2021,J1772
ELEC,CENTERS HEALTHC EV-9,170 Buffalo Ave,,Brooklyn,NY,11213,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.673233,-73.925648,06/25/2025,328314,2025-06-25 02:26:31,,,,02/14/2024,J1772
ELEC,Glenwood Plaza,2002 Glenwood Ave,,Oneida,NY,13421,,1-833-611-5965,E,,Public,24 hours daily,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,43.077160,-75.642910,06/26/2025,225117,2025-06-26 02:49:22,,,,07/18/2022,J1772
ELEC,SIBLEY SQUARE MORTIMER FL3CTR,83 Mortimer St,3rd Floor Near Elevator / Stairs,Rochester,NY,14604,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.157705,-77.607046,06/26/2025,180131,2025-06-26 01:07:46,,,,01/27/2021,J1772
ELEC,DONS FORD PL1,5712 Horatio Street,,Utica,NY,13502,,888-758-4389,E,,Public,24 hours daily,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,43.137483,-75.215825,06/25/2025,395820,2025-06-25 02:49:01,,,,05/17/2025,J1772COMBO
ELEC,COM1-1 COM1-2,365 W 25th St,Back parking,New York,NY,10001,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.747434,-74.000085,06/25/2025,313672,2025-06-25 01:58:38,,,,10/14/2023,CHADEMO J1772COMBO
ELEC,The Point Resort - Tesla Destination,222 Beaverwood Rd,,Saranac Lake,NY,12983,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.303571,-74.330278,07/01/2024,115233,2025-02-12 00:16:32,P,,,11/03/2014,J1772 TESLA
ELEC,ADELPHI UNIV STATION 03,1 South Ave,,Garden City,NY,11530,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.719561,-73.650096,06/25/2025,171554,2025-06-25 01:26:06,,,,01/27/2021,J1772
ELEC,PICOTTE 22 CORPORATE 3,22 Corporate Woods Blvd,First floor of parking garage next to 22 corporate woods,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.681465,-73.768320,06/25/2025,181109,2025-06-25 01:33:14,,,,01/27/2021,J1772
ELEC,CMH STATION 6,71 Prospect Ave,Surface Lot,Hudson,NY,12534,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.245956,-73.778614,06/25/2025,220315,2025-06-25 01:51:58,,,,05/28/2022,J1772
ELEC,M Hotel Buffalo,2040 Walden Ave,,Cheektowaga,NY,14225,,1-888-717-4544,E,,Public,24 hours daily,,,10,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.908828,-78.759731,06/26/2025,351779,2025-06-26 02:57:21,,,,07/30/2024,J1772
ELEC,SWTCH Energy Inc.,2 Saratoga Ave,,Ballston Spa,NY,12020,,844-798-2438,E,,Public,24 hours daily,A D Debit M V,,2,,,SWTCH,https://swtchenergy.com,GPS,43.008701,-73.848999,,341792,2024-05-08 15:49:07,P,,,03/02/2024,J1772
ELEC,ALBANY COUNTY RAIL TRAIL,839 Kenwood Ave Rail Trail,In Parking lot for Rail bike trail,Slingerlands,NY,12159,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.629269,-73.863661,06/26/2025,162134,2025-06-26 01:13:21,,,,06/12/2020,J1772
ELEC,Icon Parking 55 W 14th Street - Tesla Destination,55 W 14th St,,New York,NY,10011,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.737122,-73.996119,07/01/2024,115159,2025-02-12 00:16:32,P,,,04/30/2016,J1772 TESLA
ELEC,CSQ - Court Square Municipal Parking Garage,45 Court Square,,Long Island,NY,11101,,866-816-7584,E,,Public,24 hours daily,,,8,3,,EV Connect,https://www.evconnect.com,GPS,40.745475,-73.942225,06/26/2025,224171,2025-06-26 01:48:16,,,,07/16/2022,CHADEMO J1772 J1772COMBO
ELEC,Mill Creek - B,16 Mill Creek Drive,,East Greenbush,NY,12061,,1-833-611-5965,E,,Public,24 hours daily,,,8,,,VIALYNK,https://www.lynkwell.com,GPS,42.613020,-73.702430,06/26/2025,334440,2025-06-26 02:49:42,,,,05/02/2024,J1772
ELEC,VASSAR COLLEGE BARTLETT CNTR 3,Raymond Avenue,Vassar College North Parking Lot,Vassar College,NY,12603,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.690747,-73.897329,06/25/2025,388281,2025-06-25 02:45:29,,,,03/22/2025,J1772
ELEC,1235 Linden Blvd,1235 Linden Blvd,,Brooklyn,NY,11212,,888-356-8911,E,,Public,24 hours daily,,,4,,,FLO,https://www.flo.com,GPS,40.654381,-73.913436,06/26/2025,195668,2025-06-26 02:14:13,,,,09/08/2021,J1772
ELEC,BURNS MGT CARRIAGE 1,21 Carr Rd,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.131242,-73.752015,06/26/2025,121487,2025-06-26 01:15:18,,,,04/16/2019,J1772
ELEC,MAIN 2ND FLOOR 2 NGW,1133 414 Parking Garage,"2nd floor of parking garage, at front wall, near casino entrance",Tyre,NY,13165,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.970877,-76.843774,06/26/2025,180149,2025-06-26 01:00:47,,,,01/27/2021,J1772
ELEC,SHPL STATION 1,145 Pidgeon Hill Road,,Huntington Station,NY,11746,,888-758-4389,E,,Public,Mon 8:00am - 9:00pm; Tue 8:00am - 9:00pm; Wed 8:00am - 9:00pm; Thu 8:00am - 9:00pm; Fri 8:00am - 9:00pm; Sat 9:00am - 5:00pm; Sun 1:00pm - 5:00pm,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.823033,-73.391364,06/25/2025,396126,2025-06-25 02:48:40,,,,05/22/2025,J1772
ELEC,WHITEFACE MT WHITEFACE 1,5021 Route 86,Right side of Bear Den Lot,Wilmington,NY,12997,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,44.359205,-73.858698,06/25/2025,170744,2025-06-25 01:37:51,,,,01/01/2021,J1772
ELEC,ALDI SWN 143-1,215 Carleton Avenue,,Central Islip,NY,11722,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.769759,-73.198869,06/25/2025,367630,2025-06-25 02:38:48,,,,11/07/2024,J1772
ELEC,Parkit 310 E 11th Street - Tesla Destination,310 E 11th St,,New York,NY,10003,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.730017,-73.985512,07/01/2024,115089,2025-02-12 00:16:32,P,,,12/27/2016,J1772 TESLA
ELEC,Town of Lincoln Municipal Building,6886 Tuttle Rd,,Canastota,NY,13032,,888-363-7662,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,Non-Networked,,GPS,43.042265,-75.715776,05/09/2024,227081,2025-02-12 00:16:32,P,,,08/26/2022,J1772
ELEC,BHFV LEFT,2114 Sound Ave,,Baiting Hollow,NY,11933,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.956315,-72.755549,06/25/2025,306335,2025-06-25 02:13:34,,,,08/04/2023,J1772
ELEC,Candlewood Gardens,34 Candlewood Gardens,,Baldwinsville,NY,13027,,1-833-611-5965,E,,Public,24 hours daily,,,10,,,VIALYNK,https://www.lynkwell.com,GPS,43.164710,-76.324830,06/26/2025,350374,2025-06-26 02:49:57,,,,07/11/2024,J1772
ELEC,KING O'ROURKE KOR FAST CHARGE,756 Smithtown Bypass,Front of building,Smithtown,NY,11787,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.852060,-73.160752,06/25/2025,360637,2025-06-25 02:21:03,,,,10/24/2024,CHADEMO J1772COMBO
ELEC,286WAE 286 WAS AVE EXT,286 Washington Ave Ext,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.705350,-73.860690,06/25/2025,152461,2025-06-25 01:25:37,,,,01/16/2020,J1772
ELEC,Forest Park Elementary,100 Forest Dr.,,Albany,NY,12205,,1-833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,42.720020,-73.824270,06/26/2025,324805,2025-06-26 02:47:51,,,,09/07/2023,J1772
ELEC,"Amada Tool America, INC",4A Treadeasy Ave,,Batavia,NY,14020,,866-816-7584,E,,Public,24 hours daily,,,6,,,EV Connect,https://www.evconnect.com,GPS,42.993683,-78.207242,06/26/2025,157943,2025-06-26 01:48:28,,,,05/15/2020,J1772
ELEC,Saratoga Automobile Museum,110 Avenue of the Pines,,Saratoga Springs,NY,12866,,1-833-611-5965,E,,Public,24 hours daily,,,2,,,VIALYNK,https://www.lynkwell.com,GPS,43.057340,-73.804740,06/26/2025,334507,2025-06-26 02:48:49,,,,05/02/2024,J1772
ELEC,MARKET 32 EV PEDIATRICEV2,81 Schoolhouse Rd,To the left of building.,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.678982,-73.844918,06/25/2025,175507,2025-06-25 01:27:57,,,,01/27/2021,J1772
ELEC,Skidmore College - Hoge Hall,815 N Broadway,,Saratoga Springs,NY,12866,,1-888-717-4544,E,,Public,24 hours daily,,,6,,,CHARGESMART_EV,https://chargesmartev.com,GPS,43.097099,-73.781179,06/26/2025,347363,2025-06-26 02:57:09,,,,06/04/2024,J1772
ELEC,5 FARRELL ROAD VIC EVSE2,3743 Main St,Front parking lot of willsboro visitors center,Willsboro,NY,12996,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,44.361485,-73.391304,06/25/2025,193247,2025-06-25 01:43:14,,,,07/28/2021,J1772
ELEC,Swtch Energy,445 NY 304,,Bardonia,NY,10954,,844-798-2438,E,,Public,24 hours daily,A D Debit M V,,4,,,SWTCH,https://swtchenergy.com,GPS,41.113802,-73.994880,08/10/2023,303248,2024-01-31 22:07:01,P,,,04/05/2023,J1772
ELEC,Essex County - Courthouse,7553 Court St,,Elizabethtown,NY,12932,,518-873-3320,E,,Public,24 hours Daily,,,2,,,Non-Networked,,200-8,44.214426,-73.594677,03/08/2023,142583,2024-01-31 22:07:01,LG,,,06/01/2019,J1772
ELEC,JLR MT KISCO CPF 50 1,299 Kisco Ave,,Mount Kisco,NY,10549,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.219025,-73.725280,06/25/2025,357741,2025-06-25 02:17:06,,,,10/10/2024,J1772
ELEC,MONROE COUNTY MCH SOUTH,435 East Henrietta Road Monroe Community Hosp,Parking Lot North for Monroe Community Hospital - 435 E Henrietta Road,Rochester,NY,14620,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.113909,-77.617211,06/25/2025,254372,2025-06-25 02:10:59,,,,02/22/2023,J1772
ELEC,1282 Motor Pkwy - Outdoor Parking Lot,1282 Motor Pkwy,,Islandia,NY,11749,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,4,,,EVOKE,https://evokesystems.com,GPS,40.804935,-73.194463,10/11/2024,356917,2025-02-12 00:16:32,P,,,07/24/2023,J1772
ELEC,TONAWANDA YPR GOLF DOME 1,175 Brompton Rd,,Tonawanda,NY,14150,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.002586,-78.840640,06/26/2025,149727,2025-06-26 01:21:47,,,,12/05/2019,J1772
ELEC,BELMONT PARK VI BPV ST. 4,2375 Hempstead Turnpike,,Elmont,NY,11003,,888-758-4389,E,,Public,Mon 8:00am - 12:00am; Tue 8:00am - 12:00am; Wed 8:00am - 12:00am; Thu 8:00am - 12:00am; Fri 8:00am - 12:00am; Sat 8:00am - 12:00am; Sun 8:00am - 12:00am,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.709631,-73.725652,06/25/2025,386973,2025-06-25 02:43:56,,,,02/27/2025,J1772
ELEC,ARCHER GREEN MI STATION 4,92-23 168th St,,Jamaica,NY,11433,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.705250,-73.791534,06/25/2025,225479,2025-06-25 01:43:04,,,,08/13/2022,J1772
ELEC,GMG DCFC AF 10050#3,1401 Saratoga Rd,,Fort Edward,NY,12828,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,43.252129,-73.669606,06/25/2025,318019,2025-06-25 02:21:36,,,,11/10/2023,CHADEMO J1772COMBO
ELEC,Cliff's Elbow Too,1085 Franklinville Rd,Located at Main Rd and Aldrich Ln,Laurel,NY,11948,,631-298-3262,E,,Public,24 hours daily,,,1,,,Non-Networked,,200-8,40.968038,-72.562787,09/14/2023,64705,2024-01-31 22:07:01,P,,,08/01/2014,J1772
ELEC,Pinnacle City - 1st Floor,111 Kent Ave,,Brooklyn,NY,11249,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,5,,,EVOKE,https://evokesystems.com,GPS,40.720345,-73.961534,10/11/2024,356902,2025-02-12 00:16:32,P,,,08/21/2022,J1772
ELEC,LOVE'S 833 - NY #833 DC2,6204 Shortman Rd,,Ripley,NY,14775,,888-758-4389,E,,Public,24 hours daily,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,42.259127,-79.743170,06/25/2025,356446,2025-06-25 02:36:47,,,,09/26/2024,J1772COMBO
ELEC,Homewood Suites by Hilton New Hartford,185 Woods Park Drive,,Clinton,NY,13323,,1-888-717-4544,E,,Public,24 hours daily,,,10,,,CHARGESMART_EV,https://chargesmartev.com,GPS,43.090769,-75.329805,06/26/2025,375814,2025-06-26 02:57:47,,,,01/17/2025,J1772
ELEC,Surrey Lane,1 Chelsea Ridge Dr.,,Wappinger Falls,NY,12590,,1-833-611-5965,E,,Public,24 hours daily,,,10,,,VIALYNK,https://www.lynkwell.com,GPS,41.551440,-73.953380,06/26/2025,324872,2025-06-26 02:49:08,,,,10/26/2023,J1772
ELEC,NAC HONDA STATION 01,2277 Niagara Falls Blvd,,Buffalo,NY,14228,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.015841,-78.821640,06/26/2025,377935,2025-06-26 01:15:28,,,,02/05/2025,J1772
ELEC,SWTCH Energy Inc.,9 Forest Dr,,Garnerville,NY,10923,,,E,,Public,24 hours daily,A D Debit M V,,4,,,SWTCH,https://swtchenergy.com,GPS,41.193699,-74.012100,,341861,2024-05-08 15:49:07,P,,,03/14/2024,J1772
ELEC,SCCC EAST CAMPUS 2,121 Speonk Riverhead Rd,,Riverhead,NY,11901,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.877290,-72.699290,06/26/2025,391395,2025-06-26 01:09:51,,,,04/30/2025,J1772
ELEC,Price Chopper,3863 Route 31,,Liverpool,NY,13090,,315-622-6008,E,,Public,24 hours daily; 2 hour limit,,,2,,,Non-Networked,,200-9,43.188350,-76.245500,03/14/2024,91865,2025-02-12 00:16:32,P,,,01/01/2018,J1772
ELEC,Village of Wappingers Falls,2 Mill St,,Wappinger Falls,NY,12590,,1-833-611-5965,E,,Public,24 hours daily,,,2,,,VIALYNK,https://www.lynkwell.com,GPS,41.598810,-73.919420,06/26/2025,357292,2025-06-26 02:50:17,,,,10/01/2024,J1772
ELEC,Rivers Bend - Garage,501 E 87th St,,New York,NY,10128,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,20,,,EVOKE,https://evokesystems.com,GPS,40.776952,-73.946235,10/11/2024,357048,2025-02-12 00:16:32,P,,,05/23/2022,J1772
ELEC,Iroquois Bar Corp,155 Commerce Drive,,Buffalo,NY,14218,,888-998-2546,E,,Public,24 hours daily,,,4,,,Blink Network,https://blinkcharging.com,GPS,42.831141,-78.846354,06/26/2025,347109,2025-06-26 00:33:09,,,,05/30/2024,J1772
ELEC,Monroe Community College - Lot M,1000 E Henrietta Rd,,Rochester,NY,14623,,585-292-2000,E,,Public,6am-12am daily; students and employees only; 4 hour limit,A D Debit M V,,4,,,Non-Networked,,GPS,43.101596,-77.608462,04/14/2024,226503,2025-02-12 00:16:32,P,,,08/24/2022,J1772
ELEC,Icon Parking 175 W 90th Street - Tesla Destination,175 W 90th St,,Manhattan,NY,10024,,877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.790046,-73.972531,07/01/2024,150572,2025-02-12 00:16:32,P,,,03/31/2019,TESLA
ELEC,SRYMCASSB WILTON 1.3,20 Old Gick Rd,Rear parking lot of wilton YMCA,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.105885,-73.749330,06/25/2025,183726,2025-06-25 01:38:47,,,,02/02/2021,J1772
ELEC,Rockland Nissan,608 Route 303,,Blauvelt,NY,10913,,845-358-6700,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,41.071072,-73.950866,02/12/2024,44325,2025-02-12 00:16:32,P,,,11/30/2011,J1772
ELEC,AMCR CASINO 1.1,873 State Route 37,Side of the casino near comfort inn,Akwesasne,NY,13655,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,44.971310,-74.643234,06/25/2025,181482,2025-06-25 01:33:13,,,,01/27/2021,J1772
ELEC,Massena Hospital,1 Hospital Dr,,Massena,NY,13662,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,2,,,AMPUP,https://ampup.io,200-9,44.936058,-74.908628,10/11/2022,229901,2023-02-14 15:54:11,P,,,09/15/2022,J1772
ELEC,Towne Center - Tesla Supercharger,4192 Veterans Memorial Dr,,Batavia,NY,14020,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,43.014708,-78.204295,07/01/2024,237657,2025-02-12 00:16:32,P,,,11/30/2022,J1772COMBO TESLA
ELEC,TOWN GLENVILLE SENIOR CTR EV3,Glenville Senior Center 32 Worden Rd,To the left of the Senior Center,Glenville,NY,12302,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.851647,-73.946779,06/25/2025,156057,2025-06-25 01:29:16,,,,05/05/2020,J1772
ELEC,West Herr Nissan - Williamsville,8137 Main St,,Williamsville,NY,14221,,877-813-5387,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,GPS,42.962750,-78.691132,02/12/2024,44216,2025-02-12 00:16:32,P,,,11/30/2011,J1772
ELEC,USA Car Wash,215 Henry St,,Hempstead,NY,11550,,949-945-2000,E,,Public,24 hours daily,,,2,,,EVGATEWAY,https://evgateway.com,GPS,40.700549,-73.615941,06/26/2025,334116,2025-06-26 03:06:35,,,,09/19/2023,J1772
